transaction_id,received_date,subscription_key,transaction_type,requested_quantity,term_type,source
4334,2025-11-14,S03120,NEW,16,annual,partner_api_order
4335,2025-11-14,S03557,NEW,257,annual,contract_record
4336,2025-11-14,S04176,NEW,6,monthly,partner_api_order
4337,2025-11-14,S00163,CANCEL,0,,partner_api_order
4338,2025-11-14,S01608,CANCEL,0,,partner_api_order
4339,2025-11-14,S02195,ADD,10,,partner_api_order
4340,2025-11-14,S03213,ADD,7,,partner_api_order
4341,2025-11-14,S03230,REDUCE,8,,partner_api_order
4342,2025-11-14,S03496,CANCEL,0,,partner_api_order
4343,2025-11-14,S03737,ADD,2,,partner_api_order
4344,2025-11-14,S03851,ADD,16,,partner_api_order
4345,2025-11-14,S04231,REDUCE,0,,partner_api_order
4346,2025-11-15,S00254,NEW,9,monthly,partner_api_order
4347,2025-11-15,S00375,NEW,2,monthly,partner_api_order
4348,2025-11-15,S01548,NEW,3,annual,partner_api_order
4349,2025-11-15,S01804,NEW,11,annual,partner_api_order
4350,2025-11-15,S01927,NEW,10,annual,partner_api_order
4351,2025-11-15,S03341,NEW,5,annual,partner_api_order
4352,2025-11-15,S03538,NEW,11,annual,partner_api_order
4353,2025-11-15,S04379,NEW,3,monthly,partner_api_order
4354,2025-11-15,S03557,REDUCE,112,,contract_record
4355,2025-11-15,S03907,ADD,6,,partner_api_order
4356,2025-11-16,S00705,NEW,222,annual,contract_record
4357,2025-11-16,S01479,NEW,10,monthly,partner_api_order
4358,2025-11-16,S02535,NEW,6,annual,partner_api_order
4359,2025-11-16,S02564,NEW,15,annual,partner_api_order
4360,2025-11-16,S03027,NEW,12,annual,partner_api_order
4361,2025-11-16,S03353,NEW,29,monthly,partner_api_order
4362,2025-11-16,S03967,NEW,18,annual,partner_api_order
4363,2025-11-16,S00655,ADD,19,,partner_api_order
4364,2025-11-16,S00671,ADD,7,,partner_api_order
4365,2025-11-16,S02350,CANCEL,0,,partner_api_order
4366,2025-11-16,S03093,CANCEL,0,,partner_api_order
4367,2025-11-16,S03157,ADD,8,,partner_api_order
4368,2025-11-16,S04157,ADD,33,,partner_api_order
4369,2025-11-17,S00343,NEW,5,monthly,partner_api_order
4370,2025-11-17,S00852,NEW,26,monthly,partner_api_order
4371,2025-11-17,S01455,NEW,35,monthly,partner_api_order
4372,2025-11-17,S04292,NEW,23,monthly,partner_api_order
4373,2025-11-17,S00845,CANCEL,0,,partner_api_order
4374,2025-11-17,S00954,REDUCE,2,,partner_api_order
4375,2025-11-17,S01785,ADD,21,,partner_api_order
4376,2025-11-17,S01993,ADD,14,,partner_api_order
4377,2025-11-17,S03837,ADD,10,,partner_api_order
4378,2025-11-17,S04141,CANCEL,0,,partner_api_order
4379,2025-11-18,S00115,NEW,10,annual,partner_api_order
4380,2025-11-18,S00570,NEW,13,monthly,partner_api_order
4381,2025-11-18,S00809,NEW,6,annual,partner_api_order
4382,2025-11-18,S01522,NEW,11,annual,partner_api_order
4383,2025-11-18,S03460,NEW,2,monthly,partner_api_order
4384,2025-11-18,S04396,NEW,11,annual,partner_api_order
4385,2025-11-18,S00625,REDUCE,0,,partner_api_order
4386,2025-11-18,S00627,ADD,5,,partner_api_order
4387,2025-11-18,S00793,ADD,13,,partner_api_order
4388,2025-11-18,S01033,ADD,8,,partner_api_order
4389,2025-11-18,S01343,ADD,14,,partner_api_order
4390,2025-11-18,S01379,REDUCE,6,,partner_api_order
4391,2025-11-18,S02234,ADD,22,,partner_api_order
4392,2025-11-18,S02541,ADD,77,,partner_api_order
4393,2025-11-18,S02600,ADD,9,,partner_api_order
4394,2025-11-18,S02991,REDUCE,10,,partner_api_order
4395,2025-11-18,S03965,REDUCE,40,,partner_api_order
4396,2025-11-18,S04088,REDUCE,5,,partner_api_order
4397,2025-11-18,S04126,ADD,11,,partner_api_order
4398,2025-11-19,S00768,NEW,22,annual,partner_api_order
4399,2025-11-19,S01771,NEW,4,annual,partner_api_order
4400,2025-11-19,S01893,NEW,18,monthly,partner_api_order
4401,2025-11-19,S03644,NEW,5,annual,partner_api_order
4402,2025-11-19,S03718,NEW,5,annual,partner_api_order
4403,2025-11-19,S00796,REDUCE,9,,partner_api_order
4404,2025-11-19,S01807,ADD,13,,partner_api_order
4405,2025-11-19,S02017,ADD,32,,partner_api_order
4406,2025-11-19,S02455,ADD,3,,partner_api_order
4407,2025-11-19,S03525,ADD,11,,partner_api_order
4408,2025-11-19,S04039,ADD,4,,partner_api_order
4409,2025-11-20,S02547,NEW,15,monthly,partner_api_order
4410,2025-11-20,S03022,NEW,3,monthly,partner_api_order
4411,2025-11-20,S03194,NEW,2,monthly,partner_api_order
4412,2025-11-20,S00094,ADD,9,,partner_api_order
4413,2025-11-20,S00903,ADD,10,,partner_api_order
4414,2025-11-20,S02164,CANCEL,0,,contract_record
4415,2025-11-20,S02485,REDUCE,11,,partner_api_order
4416,2025-11-20,S02883,REDUCE,2,,partner_api_order
4417,2025-11-20,S03235,ADD,17,,partner_api_order
4418,2025-11-20,S03632,ADD,9,,partner_api_order
4419,2025-11-20,S04228,REDUCE,2,,partner_api_order
4420,2025-11-21,S00543,NEW,4,annual,partner_api_order
4421,2025-11-21,S01178,NEW,5,monthly,partner_api_order
4422,2025-11-21,S02396,NEW,7,annual,partner_api_order
4423,2025-11-21,S02402,NEW,174,annual,contract_record
4424,2025-11-21,S02496,NEW,22,annual,partner_api_order
4425,2025-11-21,S04123,NEW,31,annual,partner_api_order
4426,2025-11-21,S00523,REDUCE,1,,partner_api_order
4427,2025-11-21,S00822,CANCEL,0,,partner_api_order
4428,2025-11-21,S01221,REDUCE,17,,partner_api_order
4429,2025-11-21,S01914,REDUCE,1,,partner_api_order
4430,2025-11-21,S03077,ADD,6,,partner_api_order
4431,2025-11-21,S03864,ADD,8,,partner_api_order
4432,2025-11-21,S04015,REDUCE,0,,partner_api_order
4433,2025-11-21,S04240,ADD,164,,partner_api_order
4434,2025-11-22,S00611,NEW,8,annual,partner_api_order
4435,2025-11-22,S02612,NEW,23,annual,partner_api_order
4436,2025-11-22,S04376,NEW,10,annual,partner_api_order
4437,2025-11-22,S00150,CANCEL,0,,partner_api_order
4438,2025-11-22,S00970,ADD,7,,partner_api_order
4439,2025-11-22,S01817,ADD,6,,partner_api_order
4440,2025-11-22,S02937,ADD,2,,partner_api_order
4441,2025-11-22,S02989,CANCEL,0,,partner_api_order
4442,2025-11-23,S01076,NEW,369,annual,contract_record
4443,2025-11-23,S03689,NEW,10,monthly,partner_api_order
4444,2025-11-23,S03951,NEW,6,annual,partner_api_order
4445,2025-11-23,S04086,NEW,5,annual,partner_api_order
4446,2025-11-23,S00679,ADD,15,,partner_api_order
4447,2025-11-23,S00833,ADD,59,,partner_api_order
4448,2025-11-23,S01522,REDUCE,5,,partner_api_order
4449,2025-11-23,S01953,ADD,19,,partner_api_order
4450,2025-11-23,S03007,REDUCE,6,,partner_api_order
4451,2025-11-23,S03448,REDUCE,3,,partner_api_order
4452,2025-11-23,S03533,CANCEL,0,,partner_api_order
4453,2025-11-23,S04363,ADD,125,,contract_record
4454,2025-11-24,S00026,NEW,6,annual,partner_api_order
4455,2025-11-24,S02560,NEW,3,annual,partner_api_order
4456,2025-11-24,S02840,NEW,444,monthly,contract_record
4457,2025-11-24,S03081,NEW,80,annual,partner_api_order
4458,2025-11-24,S04128,NEW,6,annual,partner_api_order
4459,2025-11-24,S04166,NEW,20,monthly,partner_api_order
4460,2025-11-24,S00478,REDUCE,2,,partner_api_order
4461,2025-11-24,S01905,ADD,4,,partner_api_order
4462,2025-11-24,S02544,REDUCE,1,,partner_api_order
4463,2025-11-24,S02852,CANCEL,0,,partner_api_order
4464,2025-11-24,S04115,ADD,14,,partner_api_order
4465,2025-11-25,S01077,NEW,6,annual,partner_api_order
4466,2025-11-25,S01325,NEW,23,monthly,partner_api_order
4467,2025-11-25,S01702,NEW,10,monthly,partner_api_order
4468,2025-11-25,S01735,NEW,5,annual,partner_api_order
4469,2025-11-25,S01782,NEW,20,annual,partner_api_order
4470,2025-11-25,S02574,NEW,10,monthly,partner_api_order
4471,2025-11-25,S02642,NEW,18,annual,partner_api_order
4472,2025-11-25,S03226,NEW,109,monthly,contract_record
4473,2025-11-25,S00665,NEW,11,annual,partner_api_order
4474,2025-11-25,S02190,ADD,419,,contract_record
4475,2025-11-25,S03284,ADD,15,,partner_api_order
4476,2025-11-25,S04077,REDUCE,7,,partner_api_order
4477,2025-11-25,S04128,REDUCE,3,,partner_api_order
4478,2025-11-26,S00019,NEW,2,annual,partner_api_order
4479,2025-11-26,S01478,NEW,2,annual,partner_api_order
4480,2025-11-26,S01561,NEW,24,annual,partner_api_order
4481,2025-11-26,S01578,NEW,10,monthly,partner_api_order
4482,2025-11-26,S02444,NEW,11,annual,partner_api_order
4483,2025-11-26,S02447,NEW,20,monthly,partner_api_order
4484,2025-11-26,S04393,NEW,43,annual,partner_api_order
4485,2025-11-26,S00027,CANCEL,0,,partner_api_order
4486,2025-11-26,S00737,CANCEL,0,,partner_api_order
4487,2025-11-26,S01076,REDUCE,303,,contract_record
4488,2025-11-26,S03489,ADD,33,,partner_api_order
4489,2025-11-26,S03816,ADD,4,,partner_api_order
4490,2025-11-27,S00015,NEW,5,annual,partner_api_order
4491,2025-11-27,S00087,NEW,3,annual,partner_api_order
4492,2025-11-27,S01351,NEW,15,annual,partner_api_order
4493,2025-11-27,S01418,NEW,10,monthly,partner_api_order
4494,2025-11-27,S01482,NEW,2,monthly,partner_api_order
4495,2025-11-27,S01924,NEW,26,monthly,partner_api_order
4496,2025-11-27,S02031,NEW,19,annual,partner_api_order
4497,2025-11-27,S02760,NEW,8,annual,partner_api_order
4498,2025-11-27,S03167,NEW,5,annual,partner_api_order
4499,2025-11-27,S04374,NEW,1,annual,partner_api_order
4500,2025-11-27,S00774,CANCEL,0,,partner_api_order
4501,2025-11-27,S01436,REDUCE,1,,partner_api_order
4502,2025-11-27,S01592,REDUCE,1,,partner_api_order
4503,2025-11-27,S01702,REDUCE,6,,partner_api_order
4504,2025-11-27,S02015,ADD,7,,partner_api_order
4505,2025-11-27,S03688,REDUCE,8,,partner_api_order
4506,2025-11-27,S03755,ADD,229,,contract_record
4507,2025-11-28,S01208,NEW,7,monthly,partner_api_order
4508,2025-11-28,S01368,NEW,7,monthly,partner_api_order
4509,2025-11-28,S01512,NEW,1,monthly,partner_api_order
4510,2025-11-28,S01738,NEW,206,annual,contract_record
4511,2025-11-28,S02323,NEW,4,monthly,partner_api_order
4512,2025-11-28,S02813,NEW,8,monthly,partner_api_order
4513,2025-11-28,S02995,NEW,7,annual,partner_api_order
4514,2025-11-28,S00747,REDUCE,18,,partner_api_order
4515,2025-11-28,S01418,ADD,15,,partner_api_order
4516,2025-11-28,S02816,ADD,17,,partner_api_order
4517,2025-11-28,S03845,REDUCE,10,,partner_api_order
4518,2025-11-28,S04202,ADD,4,,partner_api_order
4519,2025-11-28,S04251,REDUCE,4,,partner_api_order
4520,2025-11-29,S00616,NEW,2,monthly,partner_api_order
4521,2025-11-29,S00880,NEW,8,annual,partner_api_order
4522,2025-11-29,S01636,NEW,4,annual,partner_api_order
4523,2025-11-29,S01897,NEW,7,annual,partner_api_order
4524,2025-11-29,S03191,NEW,3,monthly,partner_api_order
4525,2025-11-29,S04075,NEW,44,annual,partner_api_order
4526,2025-11-29,S00223,ADD,33,,partner_api_order
4527,2025-11-29,S00246,CANCEL,0,,contract_record
4528,2025-11-29,S00306,REDUCE,1,,partner_api_order
4529,2025-11-29,S00522,ADD,2,,partner_api_order
4530,2025-11-29,S00589,CANCEL,0,,partner_api_order
4531,2025-11-29,S02136,REDUCE,9,,partner_api_order
4532,2025-11-29,S02137,ADD,13,,partner_api_order
4533,2025-11-29,S02638,ADD,13,,partner_api_order
4534,2025-11-29,S02976,ADD,53,,partner_api_order
4535,2025-11-30,S00649,NEW,7,monthly,partner_api_order
4536,2025-11-30,S01293,NEW,5,monthly,partner_api_order
4537,2025-11-30,S01659,NEW,12,annual,partner_api_order
4538,2025-11-30,S02331,NEW,67,annual,partner_api_order
4539,2025-11-30,S02757,NEW,3,annual,partner_api_order
4540,2025-11-30,S02812,NEW,38,annual,partner_api_order
4541,2025-11-30,S01870,REDUCE,2,,partner_api_order
4542,2025-11-30,S01949,CANCEL,0,,partner_api_order
4543,2025-11-30,S02444,REDUCE,5,,partner_api_order
4544,2025-11-30,S02508,ADD,568,,contract_record
4545,2025-11-30,S02594,ADD,5,,partner_api_order
4546,2025-11-30,S02811,ADD,4,,partner_api_order
4547,2025-11-30,S02993,CANCEL,0,,partner_api_order
4548,2025-11-30,S03951,REDUCE,5,,partner_api_order
4549,2025-11-30,S04291,ADD,13,,partner_api_order
4550,2025-12-01,S03206,NEW,12,annual,partner_api_order
4551,2025-12-01,S03215,NEW,8,monthly,partner_api_order
4552,2025-12-01,S03216,NEW,4,monthly,partner_api_order
4553,2025-12-01,S03673,NEW,7,annual,partner_api_order
4554,2025-12-01,S01522,ADD,8,,partner_api_order
4555,2025-12-01,S03028,ADD,4,,partner_api_order
4556,2025-12-02,S01125,NEW,7,annual,partner_api_order
4557,2025-12-02,S01581,NEW,1,annual,partner_api_order
4558,2025-12-02,S02898,NEW,12,monthly,partner_api_order
4559,2025-12-02,S03393,NEW,24,monthly,partner_api_order
4560,2025-12-02,S03905,NEW,4,annual,partner_api_order
4561,2025-12-02,S00693,ADD,7,,partner_api_order
4562,2025-12-02,S00987,REDUCE,11,,partner_api_order
4563,2025-12-02,S01357,CANCEL,0,,partner_api_order
4564,2025-12-02,S03108,ADD,11,,partner_api_order
4565,2025-12-02,S03593,ADD,18,,partner_api_order
4566,2025-12-02,S04018,REDUCE,6,,partner_api_order
4567,2025-12-03,S02074,NEW,7,annual,partner_api_order
4568,2025-12-03,S02158,NEW,3,monthly,partner_api_order
4569,2025-12-03,S00735,REDUCE,7,,partner_api_order
4570,2025-12-03,S01495,REDUCE,9,,partner_api_order
4571,2025-12-03,S02189,ADD,9,,partner_api_order
4572,2025-12-03,S03263,ADD,17,,partner_api_order
4573,2025-12-03,S03387,CANCEL,0,,partner_api_order
4574,2025-12-03,S03395,REDUCE,0,,partner_api_order
4575,2025-12-04,S02854,NEW,7,annual,partner_api_order
4576,2025-12-04,S03065,NEW,7,monthly,partner_api_order
4577,2025-12-04,S03357,NEW,18,annual,partner_api_order
4578,2025-12-04,S03669,NEW,1,annual,partner_api_order
4579,2025-12-04,S03984,NEW,7,annual,partner_api_order
4580,2025-12-04,S04383,NEW,8,annual,partner_api_order
4581,2025-12-04,S00094,ADD,14,,partner_api_order
4582,2025-12-04,S02107,CANCEL,0,,partner_api_order
4583,2025-12-04,S03714,REDUCE,11,,partner_api_order
4584,2025-12-05,S00476,NEW,19,annual,partner_api_order
4585,2025-12-05,S01881,NEW,17,annual,partner_api_order
4586,2025-12-05,S02358,NEW,6,annual,partner_api_order
4587,2025-12-05,S03692,NEW,13,monthly,partner_api_order
4588,2025-12-05,S00611,ADD,9,,partner_api_order
4589,2025-12-05,S02875,CANCEL,0,,partner_api_order
4590,2025-12-06,S00050,NEW,13,monthly,partner_api_order
4591,2025-12-06,S00095,NEW,17,annual,partner_api_order
4592,2025-12-06,S00517,NEW,25,monthly,partner_api_order
4593,2025-12-06,S00536,NEW,4,monthly,partner_api_order
4594,2025-12-06,S02167,NEW,1,monthly,partner_api_order
4595,2025-12-06,S02219,NEW,11,annual,partner_api_order
4596,2025-12-06,S02273,NEW,12,annual,partner_api_order
4597,2025-12-06,S01122,REDUCE,11,,partner_api_order
4598,2025-12-06,S03743,REDUCE,3,,partner_api_order
4599,2025-12-06,S04336,REDUCE,14,,partner_api_order
4600,2025-12-07,S01294,NEW,1,annual,partner_api_order
4601,2025-12-07,S01951,NEW,2,annual,partner_api_order
4602,2025-12-07,S02092,NEW,8,monthly,partner_api_order
4603,2025-12-07,S02093,NEW,15,annual,partner_api_order
4604,2025-12-07,S02446,NEW,9,annual,partner_api_order
4605,2025-12-07,S03098,NEW,6,monthly,partner_api_order
4606,2025-12-07,S03442,NEW,49,annual,partner_api_order
4607,2025-12-07,S00184,REDUCE,3,,partner_api_order
4608,2025-12-07,S00403,REDUCE,1,,partner_api_order
4609,2025-12-07,S90481,ADD,18,,partner_api_order
4610,2025-12-07,S02204,REDUCE,2,,partner_api_order
4611,2025-12-07,S03200,REDUCE,1,,partner_api_order
4612,2025-12-08,S01688,NEW,3,monthly,partner_api_order
4613,2025-12-08,S00193,ADD,367,,contract_record
4614,2025-12-08,S00544,REDUCE,155,,contract_record
4615,2025-12-08,S00761,ADD,23,,partner_api_order
4616,2025-12-08,S00954,REDUCE,1,,partner_api_order
4617,2025-12-08,S01203,ADD,93,,partner_api_order
4618,2025-12-08,S01640,CANCEL,0,,partner_api_order
4619,2025-12-08,S01812,REDUCE,1,,partner_api_order
4620,2025-12-08,S02173,REDUCE,1,,partner_api_order
4621,2025-12-08,S03336,NEW,7,monthly,partner_api_order
4622,2025-12-08,S03776,CANCEL,0,,partner_api_order
4623,2025-12-09,S00696,NEW,6,annual,partner_api_order
4624,2025-12-09,S00829,NEW,11,annual,partner_api_order
4625,2025-12-09,S01192,NEW,6,monthly,partner_api_order
4626,2025-12-09,S01460,NEW,21,annual,partner_api_order
4627,2025-12-09,S01678,NEW,7,annual,partner_api_order
4628,2025-12-09,S02337,NEW,7,annual,partner_api_order
4629,2025-12-09,S02627,NEW,2,monthly,partner_api_order
4630,2025-12-09,S02739,NEW,4,monthly,partner_api_order
4631,2025-12-09,S02908,NEW,10,monthly,partner_api_order
4632,2025-12-09,S03306,NEW,8,annual,partner_api_order
4633,2025-12-09,S03426,NEW,14,annual,partner_api_order
4634,2025-12-09,S00316,REDUCE,0,,partner_api_order
4635,2025-12-09,S01468,REDUCE,15,,partner_api_order
4636,2025-12-09,S02388,CANCEL,0,,partner_api_order
4637,2025-12-09,S02508,ADD,705,,contract_record
4638,2025-12-09,S03603,ADD,3,,partner_api_order
4639,2025-12-09,S04168,REDUCE,7,,partner_api_order
4640,2025-12-10,S00451,NEW,39,monthly,partner_api_order
4641,2025-12-10,S00699,NEW,26,annual,partner_api_order
4642,2025-12-10,S01297,NEW,4,annual,partner_api_order
4643,2025-12-10,S02185,NEW,5,annual,partner_api_order
4644,2025-12-10,S03563,NEW,4,monthly,partner_api_order
4645,2025-12-10,S03889,NEW,6,annual,partner_api_order
4646,2025-12-10,S00329,CANCEL,0,,partner_api_order
4647,2025-12-10,S00709,CANCEL,0,,partner_api_order
4648,2025-12-10,S01282,ADD,20,,partner_api_order
4649,2025-12-10,S01822,REDUCE,3,,partner_api_order
4650,2025-12-10,S02006,ADD,6,,partner_api_order
4651,2025-12-10,S02306,REDUCE,11,,partner_api_order
4652,2025-12-10,S02956,ADD,7,,partner_api_order
4653,2025-12-10,S03168,ADD,18,,partner_api_order
4654,2025-12-10,S03393,ADD,30,,partner_api_order
4655,2025-12-10,S03536,CANCEL,0,,partner_api_order
4656,2025-12-11,S00158,NEW,4,annual,partner_api_order
4657,2025-12-11,S01316,NEW,4,annual,partner_api_order
4658,2025-12-11,S01944,NEW,3,annual,partner_api_order
4659,2025-12-11,S02439,NEW,2,annual,partner_api_order
4660,2025-12-11,S03589,NEW,8,annual,partner_api_order
4661,2025-12-11,S00037,ADD,17,,partner_api_order
4662,2025-12-11,S00543,ADD,5,,partner_api_order
4663,2025-12-11,S00803,ADD,99,,contract_record
4664,2025-12-11,S01076,ADD,385,,contract_record
4665,2025-12-11,S01079,ADD,68,,partner_api_order
4666,2025-12-11,S02979,CANCEL,0,,partner_api_order
4667,2025-12-12,S04208,NEW,42,annual,partner_api_order
4668,2025-12-12,S04258,NEW,17,annual,partner_api_order
4669,2025-12-12,S00705,NEW,222,annual,contract_record
4670,2025-12-12,S00938,ADD,5,,partner_api_order
4671,2025-12-13,S00117,NEW,10,annual,partner_api_order
4672,2025-12-13,S00461,NEW,4,monthly,partner_api_order
4673,2025-12-13,S01419,NEW,9,monthly,partner_api_order
4674,2025-12-13,S02914,NEW,233,annual,contract_record
4675,2025-12-13,S03478,NEW,11,annual,partner_api_order
4676,2025-12-13,S03498,NEW,2,annual,partner_api_order
4677,2025-12-13,S04282,NEW,1,monthly,partner_api_order
4678,2025-12-13,S00396,ADD,23,,partner_api_order
4679,2025-12-13,S00434,CANCEL,0,,partner_api_order
4680,2025-12-13,S00570,ADD,20,,partner_api_order
4681,2025-12-13,S00677,ADD,18,,partner_api_order
4682,2025-12-13,S01158,ADD,2,,partner_api_order
4683,2025-12-13,S02432,ADD,31,,partner_api_order
4684,2025-12-13,S02660,REDUCE,2,,partner_api_order
4685,2025-12-13,S03420,ADD,10,,partner_api_order
4686,2025-12-13,S03875,ADD,3,,partner_api_order
4687,2025-12-13,S03962,CANCEL,0,,partner_api_order
4688,2025-12-13,S90204,REDUCE,9,,partner_api_order
4689,2025-12-13,S04056,ADD,235,,contract_record
4690,2025-12-14,S00982,NEW,1,monthly,partner_api_order
4691,2025-12-14,S01600,NEW,13,annual,partner_api_order
4692,2025-12-14,S01995,NEW,11,annual,partner_api_order
4693,2025-12-14,S02036,NEW,4,monthly,partner_api_order
4694,2025-12-14,S02172,NEW,8,monthly,partner_api_order
4695,2025-12-14,S02261,NEW,3,monthly,partner_api_order
4696,2025-12-14,S02920,NEW,37,annual,partner_api_order
4697,2025-12-14,S03508,NEW,4,annual,partner_api_order
4698,2025-12-14,S03827,NEW,5,annual,partner_api_order
4699,2025-12-14,S03972,NEW,19,monthly,partner_api_order
4700,2025-12-14,S04263,NEW,13,monthly,partner_api_order
4701,2025-12-14,S01715,CANCEL,0,,partner_api_order
4702,2025-12-15,S00444,NEW,13,monthly,partner_api_order
4703,2025-12-15,S02945,NEW,6,annual,partner_api_order
4704,2025-12-15,S00786,ADD,4,,partner_api_order
4705,2025-12-15,S00892,REDUCE,4,,partner_api_order
4706,2025-12-15,S00963,ADD,8,,partner_api_order
4707,2025-12-15,S01967,ADD,6,,partner_api_order
4708,2025-12-15,S02492,ADD,3,,partner_api_order
4709,2025-12-15,S02951,CANCEL,0,,partner_api_order
4710,2025-12-15,S02986,CANCEL,0,,partner_api_order
4711,2025-12-15,S03065,REDUCE,4,,partner_api_order
4712,2025-12-15,S03498,CANCEL,0,,partner_api_order
4713,2025-12-15,S03641,ADD,14,,partner_api_order
4714,2025-12-16,S00044,NEW,3,annual,partner_api_order
4715,2025-12-16,S01606,NEW,6,annual,partner_api_order
4716,2025-12-16,S03300,NEW,80,annual,partner_api_order
4717,2025-12-16,S04372,NEW,7,annual,partner_api_order
4718,2025-12-16,S00980,ADD,3,,partner_api_order
4719,2025-12-16,S01309,ADD,24,,partner_api_order
4720,2025-12-16,S01422,ADD,6,,partner_api_order
4721,2025-12-16,S02050,ADD,3,,partner_api_order
4722,2025-12-16,S02580,CANCEL,0,,partner_api_order
4723,2025-12-16,S03150,NEW,23,monthly,partner_api_order
