transaction_id,received_date,subscription_key,transaction_type,requested_quantity,term_type,source,accepted,rejection_reason
3565,2025-09-05,S02136,NEW,12,annual,partner_api_order,true,
3566,2025-09-05,S02180,NEW,6,monthly,partner_api_order,true,
3567,2025-09-05,S02843,NEW,206,annual,contract_record,true,
3568,2025-09-05,S00621,ADD,21,,partner_api_order,true,
3569,2025-09-05,S01059,CANCEL,0,,partner_api_order,true,
3570,2025-09-05,S02270,CANCEL,0,,partner_api_order,true,
3571,2025-09-05,S02588,CANCEL,0,,partner_api_order,true,
3572,2025-09-05,S02790,REDUCE,2,,partner_api_order,true,
3573,2025-09-05,S03785,ADD,10,,partner_api_order,true,
3574,2025-09-05,S04198,ADD,4,,partner_api_order,true,
3575,2025-09-06,S03025,NEW,2,annual,partner_api_order,true,
3576,2025-09-06,S00532,ADD,10,,partner_api_order,true,
3577,2025-09-06,S02028,ADD,6,,partner_api_order,true,
3578,2025-09-06,S02580,ADD,21,,partner_api_order,true,
3579,2025-09-06,S03513,CANCEL,0,,partner_api_order,true,
3580,2025-09-06,S03958,REDUCE,0,,partner_api_order,false,REDUCE_TO_ZERO
3581,2025-09-07,S00093,NEW,16,monthly,partner_api_order,true,
3582,2025-09-07,S00317,NEW,9,annual,partner_api_order,true,
3583,2025-09-07,S01744,NEW,24,annual,partner_api_order,true,
3584,2025-09-07,S01828,NEW,3,monthly,partner_api_order,true,
3585,2025-09-07,S01916,NEW,3,annual,partner_api_order,true,
3586,2025-09-07,S02388,NEW,5,monthly,partner_api_order,true,
3587,2025-09-07,S02931,NEW,6,annual,partner_api_order,true,
3588,2025-09-07,S02975,NEW,21,monthly,partner_api_order,true,
3589,2025-09-07,S03367,NEW,36,annual,partner_api_order,true,
3590,2025-09-07,S03903,NEW,8,annual,partner_api_order,true,
3591,2025-09-07,S04095,NEW,3,monthly,partner_api_order,true,
3592,2025-09-07,S01498,ADD,12,,partner_api_order,true,
3593,2025-09-07,S01588,ADD,10,,partner_api_order,true,
3594,2025-09-07,S03562,REDUCE,5,,partner_api_order,true,
3595,2025-09-07,S04013,REDUCE,1,,partner_api_order,true,
3596,2025-09-07,S04387,REDUCE,18,,partner_api_order,true,
3597,2025-09-08,S00715,NEW,16,annual,partner_api_order,true,
3598,2025-09-08,S02435,NEW,51,annual,partner_api_order,true,
3599,2025-09-08,S03285,NEW,4,monthly,partner_api_order,true,
3600,2025-09-08,S03511,NEW,11,annual,partner_api_order,true,
3601,2025-09-08,S04274,NEW,4,monthly,partner_api_order,true,
3602,2025-09-08,S00176,REDUCE,3,,partner_api_order,true,
3603,2025-09-08,S00583,REDUCE,6,,partner_api_order,true,
3604,2025-09-08,S01121,ADD,26,,partner_api_order,true,
3605,2025-09-08,S01730,REDUCE,5,,partner_api_order,true,
3606,2025-09-08,S03129,ADD,4,,partner_api_order,true,
3607,2025-09-09,S00386,NEW,18,annual,partner_api_order,true,
3608,2025-09-09,S00689,NEW,21,annual,partner_api_order,true,
3609,2025-09-09,S01807,NEW,7,annual,partner_api_order,true,
3610,2025-09-09,S02605,NEW,7,annual,partner_api_order,true,
3611,2025-09-09,S03480,NEW,15,annual,partner_api_order,true,
3612,2025-09-09,S03832,NEW,9,monthly,partner_api_order,true,
3613,2025-09-09,S02322,CANCEL,0,,partner_api_order,true,
3614,2025-09-09,S02377,REDUCE,1,,partner_api_order,true,
3615,2025-09-09,S02625,REDUCE,4,,partner_api_order,true,
3616,2025-09-09,S03705,ADD,15,,partner_api_order,true,
3617,2025-09-10,S02324,NEW,23,annual,partner_api_order,true,
3618,2025-09-10,S03211,NEW,6,annual,partner_api_order,true,
3619,2025-09-10,S04011,NEW,10,monthly,partner_api_order,true,
3620,2025-09-10,S00730,ADD,13,,partner_api_order,false,NOOP_QUANTITY
3621,2025-09-10,S02004,REDUCE,181,,contract_record,true,
3622,2025-09-10,S03224,REDUCE,28,,partner_api_order,true,
3623,2025-09-10,S03657,REDUCE,4,,partner_api_order,true,
3624,2025-09-10,S04087,ADD,22,,partner_api_order,true,
3625,2025-09-10,S04291,REDUCE,9,,partner_api_order,true,
3626,2025-09-11,S00439,NEW,6,annual,partner_api_order,true,
3627,2025-09-11,S01918,NEW,2,annual,partner_api_order,true,
3628,2025-09-11,S02378,NEW,3,monthly,partner_api_order,true,
3629,2025-09-11,S02477,NEW,219,monthly,contract_record,true,
3630,2025-09-11,S03456,NEW,7,annual,partner_api_order,true,
3631,2025-09-11,S04058,NEW,5,annual,partner_api_order,true,
3632,2025-09-11,S90084,ADD,13,,partner_api_order,false,UNKNOWN_SUBSCRIPTION
3633,2025-09-11,S01900,ADD,9,,partner_api_order,true,
3634,2025-09-11,S02070,REDUCE,8,,partner_api_order,true,
3635,2025-09-11,S02617,CANCEL,0,,partner_api_order,true,
3636,2025-09-11,S03415,ADD,8,,partner_api_order,true,
3637,2025-09-11,S03552,ADD,6,,partner_api_order,true,
3638,2025-09-11,S03781,CANCEL,0,,partner_api_order,true,
3639,2025-09-12,S01154,NEW,48,monthly,partner_api_order,true,
3640,2025-09-12,S03102,NEW,8,annual,partner_api_order,true,
3641,2025-09-12,S03840,NEW,4,annual,partner_api_order,true,
3642,2025-09-12,S00778,ADD,5,,partner_api_order,true,
3643,2025-09-12,S01252,ADD,7,,partner_api_order,true,
3644,2025-09-12,S01445,REDUCE,15,,partner_api_order,true,
3645,2025-09-12,S01604,ADD,8,,partner_api_order,true,
3646,2025-09-12,S01641,CANCEL,0,,partner_api_order,true,
3647,2025-09-12,S02345,REDUCE,9,,partner_api_order,true,
3648,2025-09-12,S02663,REDUCE,20,,partner_api_order,true,
3649,2025-09-13,S00200,NEW,36,annual,partner_api_order,true,
3650,2025-09-13,S00566,NEW,2,monthly,partner_api_order,true,
3651,2025-09-13,S00647,NEW,6,annual,partner_api_order,true,
3652,2025-09-13,S01036,NEW,4,annual,partner_api_order,true,
3653,2025-09-13,S02125,NEW,9,monthly,partner_api_order,true,
3654,2025-09-13,S02401,NEW,1,monthly,partner_api_order,true,
3655,2025-09-13,S01465,CANCEL,0,,contract_record,true,
3656,2025-09-13,S01807,ADD,9,,partner_api_order,true,
3657,2025-09-13,S03352,REDUCE,5,,partner_api_order,true,
3658,2025-09-14,S00398,NEW,64,annual,partner_api_order,true,
3659,2025-09-14,S01663,NEW,53,monthly,partner_api_order,true,
3660,2025-09-14,S02038,NEW,6,monthly,partner_api_order,true,
3661,2025-09-14,S02279,NEW,19,annual,partner_api_order,true,
3662,2025-09-14,S02328,NEW,5,annual,partner_api_order,true,
3663,2025-09-14,S02436,NEW,186,annual,contract_record,true,
3664,2025-09-14,S03011,NEW,2,monthly,partner_api_order,true,
3665,2025-09-14,S03366,NEW,9,annual,partner_api_order,true,
3666,2025-09-14,S03783,NEW,9,annual,partner_api_order,true,
3667,2025-09-14,S04259,NEW,2,monthly,partner_api_order,true,
3668,2025-09-14,S00130,ADD,21,,partner_api_order,true,
3669,2025-09-14,S01247,CANCEL,0,,contract_record,true,
3670,2025-09-14,S01480,REDUCE,6,,partner_api_order,true,
3671,2025-09-14,S01949,CANCEL,0,,partner_api_order,true,
3672,2025-09-14,S03102,ADD,11,,partner_api_order,true,
3673,2025-09-14,S03541,ADD,118,,contract_record,true,
3674,2025-09-15,S00893,NEW,6,monthly,partner_api_order,true,
3675,2025-09-15,S01343,NEW,10,monthly,partner_api_order,true,
3676,2025-09-15,S01517,NEW,4,annual,partner_api_order,true,
3677,2025-09-15,S04201,NEW,8,annual,partner_api_order,true,
3678,2025-09-15,S00521,ADD,11,,partner_api_order,true,
3679,2025-09-15,S01010,REDUCE,3,,partner_api_order,true,
3680,2025-09-16,S00464,NEW,269,annual,contract_record,true,
3681,2025-09-16,S03558,NEW,2,annual,partner_api_order,true,
3682,2025-09-16,S01281,ADD,19,,partner_api_order,true,
3683,2025-09-16,S01447,REDUCE,24,,partner_api_order,true,
3684,2025-09-16,S01495,ADD,23,,partner_api_order,true,
3685,2025-09-16,S02409,REDUCE,9,,partner_api_order,true,
3686,2025-09-16,S04171,ADD,2,,partner_api_order,false,NOOP_QUANTITY
3687,2025-09-17,S02767,NEW,7,annual,partner_api_order,true,
3688,2025-09-17,S02792,NEW,8,annual,partner_api_order,true,
3689,2025-09-17,S03309,NEW,8,monthly,partner_api_order,true,
3690,2025-09-17,S03653,NEW,2,monthly,partner_api_order,true,
3691,2025-09-17,S00120,CANCEL,0,,partner_api_order,true,
3692,2025-09-18,S00275,NEW,1,annual,partner_api_order,true,
3693,2025-09-18,S00970,NEW,5,monthly,partner_api_order,true,
3694,2025-09-18,S01551,NEW,7,annual,partner_api_order,true,
3695,2025-09-18,S01599,NEW,10,monthly,partner_api_order,true,
3696,2025-09-18,S01646,NEW,1,monthly,partner_api_order,true,
3697,2025-09-18,S02350,NEW,7,annual,partner_api_order,true,
3698,2025-09-18,S02531,NEW,3,annual,partner_api_order,true,
3699,2025-09-18,S02744,NEW,80,monthly,partner_api_order,true,
3700,2025-09-18,S03187,NEW,8,monthly,partner_api_order,true,
3701,2025-09-18,S03613,NEW,16,monthly,partner_api_order,true,
3702,2025-09-18,S03684,NEW,6,annual,partner_api_order,true,
3703,2025-09-18,S03749,NEW,11,monthly,partner_api_order,true,
3704,2025-09-18,S02132,REDUCE,6,,partner_api_order,true,
3705,2025-09-18,S04348,ADD,22,,partner_api_order,true,
3706,2025-09-19,S00914,NEW,8,monthly,partner_api_order,true,
3707,2025-09-19,S01211,NEW,26,monthly,partner_api_order,true,
3708,2025-09-19,S02521,NEW,14,annual,partner_api_order,true,
3709,2025-09-19,S03488,NEW,23,annual,partner_api_order,true,
3710,2025-09-19,S00813,REDUCE,14,,partner_api_order,true,
3711,2025-09-19,S00858,ADD,2,,partner_api_order,true,
3712,2025-09-19,S03632,ADD,6,,partner_api_order,true,
3713,2025-09-20,S00002,NEW,8,annual,partner_api_order,true,
3714,2025-09-20,S00394,NEW,6,annual,partner_api_order,true,
3715,2025-09-20,S00712,NEW,18,annual,partner_api_order,true,
3716,2025-09-20,S00881,NEW,6,annual,partner_api_order,true,
3717,2025-09-20,S01584,NEW,3,monthly,partner_api_order,true,
3718,2025-09-20,S02667,NEW,5,monthly,partner_api_order,true,
3719,2025-09-20,S02712,NEW,8,monthly,partner_api_order,true,
3720,2025-09-20,S02777,NEW,4,annual,partner_api_order,true,
3721,2025-09-20,S02834,NEW,248,monthly,contract_record,true,
3722,2025-09-20,S02928,NEW,143,monthly,contract_record,true,
3723,2025-09-20,S03241,NEW,1,annual,partner_api_order,true,
3724,2025-09-20,S03719,NEW,44,monthly,partner_api_order,true,
3725,2025-09-20,S02224,REDUCE,4,,partner_api_order,true,
3726,2025-09-20,S02243,CANCEL,0,,partner_api_order,true,
3727,2025-09-20,S02566,ADD,5,,partner_api_order,false,NOOP_QUANTITY
3728,2025-09-21,S00525,NEW,13,monthly,partner_api_order,true,
3729,2025-09-21,S02811,NEW,3,monthly,partner_api_order,true,
3730,2025-09-21,S03509,NEW,19,monthly,partner_api_order,true,
3731,2025-09-21,S03546,NEW,3,monthly,partner_api_order,true,
3732,2025-09-21,S00250,REDUCE,4,,partner_api_order,true,
3733,2025-09-21,S00317,ADD,13,,partner_api_order,true,
3734,2025-09-21,S00784,CANCEL,0,,partner_api_order,true,
3735,2025-09-21,S00943,CANCEL,0,,partner_api_order,true,
3736,2025-09-21,S01104,ADD,16,,partner_api_order,false,NOOP_QUANTITY
3737,2025-09-21,S01379,ADD,9,,partner_api_order,true,
3738,2025-09-21,S01553,ADD,9,,partner_api_order,true,
3739,2025-09-22,S00365,NEW,9,annual,partner_api_order,true,
3740,2025-09-22,S01118,NEW,50,monthly,partner_api_order,true,
3741,2025-09-22,S02094,NEW,40,annual,partner_api_order,true,
3742,2025-09-22,S02429,NEW,6,annual,partner_api_order,true,
3743,2025-09-22,S03547,NEW,452,monthly,contract_record,true,
3744,2025-09-22,S03695,NEW,4,monthly,partner_api_order,true,
3745,2025-09-22,S03792,NEW,5,annual,partner_api_order,true,
3746,2025-09-22,S01204,ADD,53,,partner_api_order,true,
3747,2025-09-22,S01258,REDUCE,6,,partner_api_order,true,
3748,2025-09-22,S01987,CANCEL,0,,partner_api_order,true,
3749,2025-09-22,S02035,REDUCE,2,,partner_api_order,true,
3750,2025-09-22,S02142,ADD,329,,contract_record,true,
3751,2025-09-22,S02573,ADD,145,,contract_record,true,
3752,2025-09-22,S02602,REDUCE,3,,partner_api_order,true,
3753,2025-09-22,S03309,CANCEL,0,,partner_api_order,true,
3754,2025-09-22,S03524,ADD,14,,partner_api_order,true,
3755,2025-09-22,S03698,ADD,8,,partner_api_order,true,
3756,2025-09-22,S03819,ADD,21,,partner_api_order,true,
3757,2025-09-22,S04315,REDUCE,2,,partner_api_order,true,
3758,2025-09-23,S00529,NEW,5,annual,partner_api_order,true,
3759,2025-09-23,S02442,NEW,15,annual,partner_api_order,true,
3760,2025-09-23,S02633,NEW,27,annual,partner_api_order,true,
3761,2025-09-23,S03109,NEW,5,annual,partner_api_order,true,
3762,2025-09-23,S01915,ADD,3,,partner_api_order,true,
3763,2025-09-23,S02199,ADD,2,,partner_api_order,true,
3764,2025-09-23,S02594,ADD,3,,partner_api_order,true,
3765,2025-09-23,S03064,CANCEL,0,,partner_api_order,true,
3766,2025-09-23,S03634,ADD,7,,partner_api_order,true,
3767,2025-09-23,S04390,REDUCE,19,,partner_api_order,true,
3768,2025-09-24,S01890,NEW,5,annual,partner_api_order,true,
3769,2025-09-24,S01931,NEW,10,monthly,partner_api_order,true,
3770,2025-09-24,S02441,NEW,3,monthly,partner_api_order,true,
3771,2025-09-24,S03446,NEW,13,annual,partner_api_order,true,
3772,2025-09-24,S04151,NEW,3,annual,partner_api_order,true,
3773,2025-09-24,S04269,NEW,6,monthly,partner_api_order,true,
3774,2025-09-24,S00144,CANCEL,0,,partner_api_order,true,
3775,2025-09-24,S00821,REDUCE,4,,partner_api_order,true,
3776,2025-09-24,S03606,ADD,27,,partner_api_order,true,
3777,2025-09-25,S00034,NEW,6,annual,partner_api_order,true,
3778,2025-09-25,S02948,NEW,27,annual,partner_api_order,true,
3779,2025-09-25,S03413,NEW,14,monthly,partner_api_order,true,
3780,2025-09-25,S03674,NEW,8,monthly,partner_api_order,true,
3781,2025-09-25,S03849,NEW,10,monthly,partner_api_order,true,
3782,2025-09-25,S04340,NEW,6,monthly,partner_api_order,true,
3783,2025-09-25,S00200,ADD,51,,partner_api_order,true,
3784,2025-09-25,S00931,CANCEL,0,,partner_api_order,true,
3785,2025-09-25,S01433,REDUCE,1,,partner_api_order,true,
3786,2025-09-25,S02681,ADD,207,,contract_record,true,
3787,2025-09-25,S03933,ADD,5,,partner_api_order,true,
3788,2025-09-25,S04016,ADD,7,,partner_api_order,true,
3789,2025-09-26,S00958,NEW,3,annual,partner_api_order,true,
3790,2025-09-26,S01665,NEW,6,annual,partner_api_order,true,
3791,2025-09-26,S02143,NEW,138,annual,contract_record,true,
3792,2025-09-26,S02919,NEW,11,annual,partner_api_order,true,
3793,2025-09-26,S03344,NEW,5,monthly,partner_api_order,true,
3794,2025-09-26,S03472,NEW,13,monthly,partner_api_order,true,
3795,2025-09-26,S01764,ADD,6,,partner_api_order,true,
3796,2025-09-27,S00425,NEW,4,annual,partner_api_order,true,
3797,2025-09-27,S01774,NEW,15,annual,partner_api_order,true,
3798,2025-09-27,S02250,NEW,18,monthly,partner_api_order,true,
3799,2025-09-27,S02836,NEW,27,annual,partner_api_order,true,
3800,2025-09-27,S03247,NEW,510,annual,contract_record,true,
3801,2025-09-27,S03518,NEW,16,monthly,partner_api_order,true,
3802,2025-09-27,S03775,NEW,9,monthly,partner_api_order,true,
3803,2025-09-27,S01638,ADD,22,,partner_api_order,true,
3804,2025-09-27,S01998,ADD,4,,partner_api_order,true,
3805,2025-09-27,S02427,CANCEL,0,,partner_api_order,true,
3806,2025-09-27,S03087,REDUCE,4,,partner_api_order,true,
3807,2025-09-27,S04395,CANCEL,0,,partner_api_order,true,
3808,2025-09-28,S01006,NEW,13,annual,partner_api_order,true,
3809,2025-09-28,S01111,NEW,4,annual,partner_api_order,true,
3810,2025-09-28,S01839,NEW,13,monthly,partner_api_order,true,
3811,2025-09-28,S02692,NEW,9,annual,partner_api_order,true,
3812,2025-09-28,S03137,NEW,25,annual,partner_api_order,true,
3813,2025-09-28,S01279,ADD,19,,partner_api_order,true,
3814,2025-09-28,S01399,ADD,6,,partner_api_order,true,
3815,2025-09-28,S01428,CANCEL,0,,partner_api_order,true,
3816,2025-09-28,S01931,ADD,10,,partner_api_order,false,NOOP_QUANTITY
3817,2025-09-28,S02250,CANCEL,0,,partner_api_order,true,
3818,2025-09-28,S02836,ADD,27,,partner_api_order,false,NOOP_QUANTITY
3819,2025-09-28,S03425,REDUCE,5,,partner_api_order,true,
3820,2025-09-28,S03784,ADD,95,,partner_api_order,true,
3821,2025-09-29,S01803,NEW,5,monthly,partner_api_order,true,
3822,2025-09-29,S02746,NEW,225,annual,contract_record,true,
3823,2025-09-29,S03690,NEW,8,monthly,partner_api_order,true,
3824,2025-09-29,S04178,NEW,13,annual,partner_api_order,true,
3825,2025-09-29,S00643,REDUCE,3,,partner_api_order,true,
3826,2025-09-29,S01234,REDUCE,9,,partner_api_order,true,
3827,2025-09-29,S02666,ADD,28,,partner_api_order,true,
3828,2025-09-29,S02817,ADD,5,,partner_api_order,true,
3829,2025-09-30,S01696,NEW,12,monthly,partner_api_order,true,
3830,2025-09-30,S01948,NEW,22,annual,partner_api_order,true,
3831,2025-09-30,S03600,NEW,4,monthly,partner_api_order,true,
3832,2025-09-30,S01352,REDUCE,2,,partner_api_order,true,
3833,2025-09-30,S01890,ADD,5,,partner_api_order,false,NOOP_QUANTITY
3834,2025-09-30,S01941,REDUCE,2,,partner_api_order,true,
3835,2025-09-30,S02113,ADD,5,,partner_api_order,true,
3836,2025-09-30,S03235,REDUCE,12,,partner_api_order,true,
3837,2025-09-30,S03477,ADD,5,,partner_api_order,false,NOOP_QUANTITY
3838,2025-09-30,S03489,ADD,28,,partner_api_order,true,
3839,2025-10-01,S00270,NEW,173,annual,contract_record,true,
3840,2025-10-01,S00628,NEW,12,annual,partner_api_order,true,
3841,2025-10-01,S00807,NEW,3,annual,partner_api_order,true,
3842,2025-10-01,S01403,NEW,21,annual,partner_api_order,true,
3843,2025-10-01,S02122,NEW,12,annual,partner_api_order,true,
3844,2025-10-01,S02509,NEW,10,monthly,partner_api_order,true,
3845,2025-10-01,S03458,NEW,17,annual,partner_api_order,true,
3846,2025-10-01,S03636,NEW,12,annual,partner_api_order,true,
3847,2025-10-01,S03760,NEW,16,annual,partner_api_order,true,
3848,2025-10-01,S03820,NEW,9,monthly,partner_api_order,true,
3849,2025-10-01,S03938,NEW,11,annual,partner_api_order,true,
3850,2025-10-01,S04268,NEW,10,monthly,partner_api_order,true,
3851,2025-10-01,S00116,ADD,8,,partner_api_order,true,
3852,2025-10-01,S00171,ADD,16,,partner_api_order,false,NOOP_QUANTITY
3853,2025-10-02,S00037,NEW,17,monthly,partner_api_order,true,
3854,2025-10-02,S01508,NEW,11,monthly,partner_api_order,true,
3855,2025-10-02,S01973,NEW,12,annual,partner_api_order,true,
3856,2025-10-02,S02570,NEW,140,monthly,contract_record,true,
3857,2025-10-02,S02718,NEW,8,monthly,partner_api_order,true,
3858,2025-10-02,S03428,NEW,12,annual,partner_api_order,true,
3859,2025-10-02,S03637,NEW,16,annual,partner_api_order,true,
3860,2025-10-02,S03681,NEW,11,annual,partner_api_order,true,
3861,2025-10-02,S01104,REDUCE,14,,partner_api_order,true,
3862,2025-10-02,S02300,ADD,41,,partner_api_order,true,
3863,2025-10-02,S03035,ADD,32,,partner_api_order,true,
3864,2025-10-02,S03359,CANCEL,0,,partner_api_order,true,
3865,2025-10-02,S03864,ADD,5,,partner_api_order,true,
3866,2025-10-03,S01383,NEW,30,monthly,partner_api_order,true,
3867,2025-10-03,S01519,NEW,6,annual,partner_api_order,true,
3868,2025-10-03,S02589,NEW,21,annual,partner_api_order,true,
3869,2025-10-03,S02833,NEW,2,monthly,partner_api_order,true,
3870,2025-10-03,S04047,NEW,7,monthly,partner_api_order,true,
3871,2025-10-03,S00070,ADD,9,,partner_api_order,true,
3872,2025-10-03,S00368,ADD,52,,partner_api_order,true,
3873,2025-10-03,S00505,ADD,4,,partner_api_order,true,
3874,2025-10-03,S00713,ADD,23,,partner_api_order,true,
3875,2025-10-03,S01149,ADD,31,,partner_api_order,true,
3876,2025-10-03,S01902,ADD,7,,partner_api_order,true,
3877,2025-10-03,S01918,ADD,3,,partner_api_order,true,
3878,2025-10-03,S02493,ADD,2,,partner_api_order,true,
3879,2025-10-03,S02559,REDUCE,7,,partner_api_order,true,
3880,2025-10-03,S02935,ADD,6,,partner_api_order,true,
3881,2025-10-03,S03472,ADD,19,,partner_api_order,true,
3882,2025-10-03,S03688,REDUCE,10,,partner_api_order,true,
3883,2025-10-04,S02563,NEW,9,annual,partner_api_order,true,
3884,2025-10-04,S02782,NEW,12,annual,partner_api_order,true,
3885,2025-10-04,S03615,NEW,242,annual,contract_record,true,
3886,2025-10-04,S00929,ADD,5,,partner_api_order,true,
3887,2025-10-04,S01252,CANCEL,0,,partner_api_order,true,
3888,2025-10-04,S01289,REDUCE,7,,partner_api_order,true,
3889,2025-10-04,S01553,REDUCE,7,,partner_api_order,true,
3890,2025-10-04,S02328,REDUCE,2,,partner_api_order,true,
3891,2025-10-04,S02370,ADD,6,,partner_api_order,true,
3892,2025-10-04,S02721,CANCEL,0,,partner_api_order,true,
3893,2025-10-04,S04231,ADD,13,,partner_api_order,true,
3894,2025-10-05,S00233,NEW,16,monthly,partner_api_order,true,
3895,2025-10-05,S00313,NEW,70,annual,partner_api_order,true,
3896,2025-10-05,S00499,NEW,12,annual,partner_api_order,true,
3897,2025-10-05,S02178,NEW,1,annual,partner_api_order,true,
3898,2025-10-05,S01751,ADD,2,,partner_api_order,true,
3899,2025-10-05,S03141,REDUCE,0,,partner_api_order,false,REDUCE_TO_ZERO
3900,2025-10-05,S03488,REDUCE,20,,partner_api_order,true,
3901,2025-10-06,S00364,NEW,2,annual,partner_api_order,true,
3902,2025-10-06,S00480,NEW,35,monthly,partner_api_order,true,
3903,2025-10-06,S00638,NEW,3,annual,partner_api_order,true,
3904,2025-10-06,S01288,NEW,17,annual,partner_api_order,true,
3905,2025-10-06,S01310,NEW,1,annual,partner_api_order,true,
3906,2025-10-06,S02743,NEW,2,monthly,partner_api_order,true,
