invoice_line_key,month_key,channel,partner_id,customer_key,invoice_amount_cents,constituent_count,constituent_sum_cents,tie_out_difference_cents
2026-04|DIRECT|C02647,2026-04,direct,DIRECT,C02647,131000,1,131000,0
2026-04|DIRECT|C02658,2026-04,direct,DIRECT,C02658,318000,1,318000,0
2026-04|DIRECT|C02670,2026-04,direct,DIRECT,C02670,140000,1,140000,0
2026-04|DIRECT|C02671,2026-04,direct,DIRECT,C02671,171600,1,171600,0
2026-04|DIRECT|C02701,2026-04,direct,DIRECT,C02701,63200,1,63200,0
2026-04|DIRECT|C02746,2026-04,direct,DIRECT,C02746,76000,1,76000,0
2026-04|DIRECT|C02751,2026-04,direct,DIRECT,C02751,154800,1,154800,0
2026-04|DIRECT|C02783,2026-04,direct,DIRECT,C02783,479000,2,479000,0
2026-04|DIRECT|C02798,2026-04,direct,DIRECT,C02798,119000,1,119000,0
2026-04|DIRECT|C02804,2026-04,direct,DIRECT,C02804,189000,1,189000,0
2026-04|DIRECT|C02837,2026-04,direct,DIRECT,C02837,505200,2,505200,0
2026-04|DIRECT|C02852,2026-04,direct,DIRECT,C02852,315600,1,315600,0
2026-04|DIRECT|C02861,2026-04,direct,DIRECT,C02861,542000,1,542000,0
2026-04|DIRECT|C02920,2026-04,direct,DIRECT,C02920,155520,1,155520,0
2026-04|DIRECT|C02937,2026-04,direct,DIRECT,C02937,196000,1,196000,0
2026-04|DIRECT|C02941,2026-04,direct,DIRECT,C02941,130800,1,130800,0
2026-04|DIRECT|C02957,2026-04,direct,DIRECT,C02957,510000,1,510000,0
2026-04|DIRECT|C02963,2026-04,direct,DIRECT,C02963,8280,1,8280,0
2026-04|DIRECT|C02972,2026-04,direct,DIRECT,C02972,66667,1,66667,0
2026-04|DIRECT|C03007,2026-04,direct,DIRECT,C03007,115000,1,115000,0
2026-04|DIRECT|C03021,2026-04,direct,DIRECT,C03021,429600,1,429600,0
2026-04|DIRECT|C03024,2026-04,direct,DIRECT,C03024,744000,1,744000,0
2026-04|DIRECT|C03037,2026-04,direct,DIRECT,C03037,859200,1,859200,0
2026-04|DIRECT|C03065,2026-04,direct,DIRECT,C03065,387000,1,387000,0
2026-04|DIRECT|C03155,2026-04,direct,DIRECT,C03155,177600,1,177600,0
2026-04|DIRECT|C03184,2026-04,direct,DIRECT,C03184,78400,1,78400,0
2026-04|DIRECT|C03189,2026-04,direct,DIRECT,C03189,735000,1,735000,0
2026-04|DIRECT|C03209,2026-04,direct,DIRECT,C03209,185000,1,185000,0
2026-04|DIRECT|C03227,2026-04,direct,DIRECT,C03227,184800,1,184800,0
2026-04|DIRECT|C03228,2026-04,direct,DIRECT,C03228,244000,1,244000,0
2026-04|DIRECT|C03233,2026-04,direct,DIRECT,C03233,241200,1,241200,0
2026-04|DIRECT|C03242,2026-04,direct,DIRECT,C03242,257000,1,257000,0
2026-04|DIRECT|C03256,2026-04,direct,DIRECT,C03256,237600,1,237600,0
2026-04|DIRECT|C03260,2026-04,direct,DIRECT,C03260,107000,1,107000,0
2026-04|DIRECT|C03277,2026-04,direct,DIRECT,C03277,558000,1,558000,0
2026-04|DIRECT|C03294,2026-04,direct,DIRECT,C03294,242000,1,242000,0
2026-04|DIRECT|C03331,2026-04,direct,DIRECT,C03331,57000,1,57000,0
2026-04|DIRECT|C03342,2026-04,direct,DIRECT,C03342,231000,1,231000,0
2026-04|DIRECT|C03353,2026-04,direct,DIRECT,C03353,660000,1,660000,0
2026-04|DIRECT|C03358,2026-04,direct,DIRECT,C03358,28133,1,28133,0
2026-04|DIRECT|C03376,2026-04,direct,DIRECT,C03376,178000,1,178000,0
2026-04|DIRECT|C03401,2026-04,direct,DIRECT,C03401,120000,1,120000,0
2026-04|DIRECT|C03418,2026-04,direct,DIRECT,C03418,202000,1,202000,0
2026-04|DIRECT|C03423,2026-04,direct,DIRECT,C03423,308000,2,308000,0
2026-04|DIRECT|C03444,2026-04,direct,DIRECT,C03444,163000,1,163000,0
2026-04|DIRECT|C03471,2026-04,direct,DIRECT,C03471,212000,1,212000,0
2026-04|DIRECT|C03501,2026-04,direct,DIRECT,C03501,98000,1,98000,0
2026-04|DIRECT|C03575,2026-04,direct,DIRECT,C03575,913000,1,913000,0
2026-04|DIRECT|C03622,2026-04,direct,DIRECT,C03622,392000,1,392000,0
2026-04|DIRECT|C03625,2026-04,direct,DIRECT,C03625,122000,1,122000,0
2026-04|DIRECT|C03684,2026-04,direct,DIRECT,C03684,378000,1,378000,0
2026-04|DIRECT|C03686,2026-04,direct,DIRECT,C03686,219440,1,219440,0
2026-04|DIRECT|C03693,2026-04,direct,DIRECT,C03693,341000,1,341000,0
2026-04|DIRECT|C03695,2026-04,direct,DIRECT,C03695,371800,2,371800,0
2026-04|DIRECT|C03696,2026-04,direct,DIRECT,C03696,282000,1,282000,0
2026-04|DIRECT|C03768,2026-04,direct,DIRECT,C03768,1094000,1,1094000,0
2026-04|DIRECT|C03803,2026-04,direct,DIRECT,C03803,442000,1,442000,0
2026-04|DIRECT|C03863,2026-04,direct,DIRECT,C03863,129000,1,129000,0
2026-04|DIRECT|C03949,2026-04,direct,DIRECT,C03949,112000,1,112000,0
2026-04|DIRECT|C03958,2026-04,direct,DIRECT,C03958,194000,1,194000,0
2026-04|DIRECT|C03970,2026-04,direct,DIRECT,C03970,125000,1,125000,0
2026-04|P1|,2026-04,partner,P1,,25168479,1974,25168479,0
2026-04|P2|,2026-04,partner,P2,,13249880,1040,13249880,0
2026-04|P3|,2026-04,partner,P3,,6508073,506,6508073,0
2026-05|DIRECT|C00050,2026-05,direct,DIRECT,C00050,207000,1,207000,0
2026-05|DIRECT|C00060,2026-05,direct,DIRECT,C00060,469000,1,469000,0
2026-05|DIRECT|C00070,2026-05,direct,DIRECT,C00070,171000,1,171000,0
2026-05|DIRECT|C00129,2026-05,direct,DIRECT,C00129,157000,1,157000,0
2026-05|DIRECT|C00172,2026-05,direct,DIRECT,C00172,367000,1,367000,0
2026-05|DIRECT|C00191,2026-05,direct,DIRECT,C00191,383000,1,383000,0
2026-05|DIRECT|C00192,2026-05,direct,DIRECT,C00192,144000,1,144000,0
2026-05|DIRECT|C00209,2026-05,direct,DIRECT,C00209,97935,1,97935,0
2026-05|DIRECT|C00212,2026-05,direct,DIRECT,C00212,753600,1,753600,0
2026-05|DIRECT|C00222,2026-05,direct,DIRECT,C00222,249000,1,249000,0
2026-05|DIRECT|C00235,2026-05,direct,DIRECT,C00235,449000,2,449000,0
2026-05|DIRECT|C00241,2026-05,direct,DIRECT,C00241,173000,1,173000,0
2026-05|DIRECT|C00304,2026-05,direct,DIRECT,C00304,129000,1,129000,0
2026-05|DIRECT|C00309,2026-05,direct,DIRECT,C00309,75000,1,75000,0
2026-05|DIRECT|C00315,2026-05,direct,DIRECT,C00315,256000,1,256000,0
2026-05|DIRECT|C00347,2026-05,direct,DIRECT,C00347,241000,1,241000,0
2026-05|DIRECT|C00360,2026-05,direct,DIRECT,C00360,240000,1,240000,0
2026-05|DIRECT|C00373,2026-05,direct,DIRECT,C00373,1034400,1,1034400,0
2026-05|DIRECT|C00423,2026-05,direct,DIRECT,C00423,498000,2,498000,0
2026-05|DIRECT|C00464,2026-05,direct,DIRECT,C00464,196800,1,196800,0
2026-05|DIRECT|C00467,2026-05,direct,DIRECT,C00467,350000,1,350000,0
2026-05|DIRECT|C00491,2026-05,direct,DIRECT,C00491,228000,1,228000,0
2026-05|DIRECT|C00494,2026-05,direct,DIRECT,C00494,195000,1,195000,0
2026-05|DIRECT|C00545,2026-05,direct,DIRECT,C00545,444000,1,444000,0
2026-05|DIRECT|C00557,2026-05,direct,DIRECT,C00557,63742,1,63742,0
2026-05|DIRECT|C00562,2026-05,direct,DIRECT,C00562,261600,1,261600,0
2026-05|DIRECT|C00570,2026-05,direct,DIRECT,C00570,127200,1,127200,0
2026-05|DIRECT|C00593,2026-05,direct,DIRECT,C00593,243445,1,243445,0
2026-05|DIRECT|C00614,2026-05,direct,DIRECT,C00614,140000,1,140000,0
2026-05|DIRECT|C00642,2026-05,direct,DIRECT,C00642,222000,1,222000,0
2026-05|DIRECT|C00647,2026-05,direct,DIRECT,C00647,140903,1,140903,0
2026-05|DIRECT|C00696,2026-05,direct,DIRECT,C00696,192000,1,192000,0
2026-05|DIRECT|C00707,2026-05,direct,DIRECT,C00707,239000,1,239000,0
2026-05|DIRECT|C00733,2026-05,direct,DIRECT,C00733,99000,1,99000,0
2026-05|DIRECT|C00751,2026-05,direct,DIRECT,C00751,866400,1,866400,0
2026-05|DIRECT|C00788,2026-05,direct,DIRECT,C00788,112000,1,112000,0
2026-05|DIRECT|C00790,2026-05,direct,DIRECT,C00790,5548,1,5548,0
2026-05|DIRECT|C00791,2026-05,direct,DIRECT,C00791,549000,1,549000,0
2026-05|DIRECT|C00874,2026-05,direct,DIRECT,C00874,122000,1,122000,0
2026-05|DIRECT|C00891,2026-05,direct,DIRECT,C00891,312000,1,312000,0
2026-05|DIRECT|C00931,2026-05,direct,DIRECT,C00931,265000,1,265000,0
2026-05|DIRECT|C00979,2026-05,direct,DIRECT,C00979,385000,1,385000,0
2026-05|DIRECT|C00997,2026-05,direct,DIRECT,C00997,183600,1,183600,0
2026-05|DIRECT|C01027,2026-05,direct,DIRECT,C01027,127000,1,127000,0
2026-05|DIRECT|C01041,2026-05,direct,DIRECT,C01041,355200,1,355200,0
2026-05|DIRECT|C01054,2026-05,direct,DIRECT,C01054,638400,1,638400,0
2026-05|DIRECT|C01064,2026-05,direct,DIRECT,C01064,681000,1,681000,0
2026-05|DIRECT|C01074,2026-05,direct,DIRECT,C01074,588000,1,588000,0
2026-05|DIRECT|C01136,2026-05,direct,DIRECT,C01136,135000,1,135000,0
2026-05|DIRECT|C01137,2026-05,direct,DIRECT,C01137,110000,1,110000,0
2026-05|DIRECT|C01173,2026-05,direct,DIRECT,C01173,210000,1,210000,0
2026-05|DIRECT|C01204,2026-05,direct,DIRECT,C01204,167000,1,167000,0
2026-05|DIRECT|C01207,2026-05,direct,DIRECT,C01207,131742,1,131742,0
2026-05|DIRECT|C01264,2026-05,direct,DIRECT,C01264,104400,1,104400,0
2026-05|DIRECT|C01332,2026-05,direct,DIRECT,C01332,106800,1,106800,0
2026-05|DIRECT|C01349,2026-05,direct,DIRECT,C01349,94000,1,94000,0
2026-05|DIRECT|C01429,2026-05,direct,DIRECT,C01429,82000,1,82000,0
2026-05|DIRECT|C01516,2026-05,direct,DIRECT,C01516,580800,1,580800,0
2026-05|DIRECT|C01517,2026-05,direct,DIRECT,C01517,150613,1,150613,0
2026-05|DIRECT|C01548,2026-05,direct,DIRECT,C01548,178800,1,178800,0
2026-05|DIRECT|C01582,2026-05,direct,DIRECT,C01582,206000,1,206000,0
2026-05|DIRECT|C01613,2026-05,direct,DIRECT,C01613,279600,1,279600,0
2026-05|DIRECT|C01675,2026-05,direct,DIRECT,C01675,403000,1,403000,0
2026-05|DIRECT|C01697,2026-05,direct,DIRECT,C01697,235000,1,235000,0
2026-05|DIRECT|C01702,2026-05,direct,DIRECT,C01702,192000,1,192000,0
2026-05|DIRECT|C01786,2026-05,direct,DIRECT,C01786,132000,1,132000,0
2026-05|DIRECT|C01791,2026-05,direct,DIRECT,C01791,318000,1,318000,0
2026-05|DIRECT|C01796,2026-05,direct,DIRECT,C01796,365000,1,365000,0
2026-05|DIRECT|C01828,2026-05,direct,DIRECT,C01828,181000,1,181000,0
2026-05|DIRECT|C01865,2026-05,direct,DIRECT,C01865,199548,2,199548,0
2026-05|DIRECT|C01872,2026-05,direct,DIRECT,C01872,31200,1,31200,0
2026-05|DIRECT|C01894,2026-05,direct,DIRECT,C01894,124000,1,124000,0
2026-05|DIRECT|C01899,2026-05,direct,DIRECT,C01899,538000,1,538000,0
2026-05|DIRECT|C01915,2026-05,direct,DIRECT,C01915,143000,1,143000,0
2026-05|DIRECT|C01943,2026-05,direct,DIRECT,C01943,972000,1,972000,0
2026-05|DIRECT|C01952,2026-05,direct,DIRECT,C01952,86000,1,86000,0
2026-05|DIRECT|C01954,2026-05,direct,DIRECT,C01954,467000,2,467000,0
2026-05|DIRECT|C01974,2026-05,direct,DIRECT,C01974,171000,1,171000,0
2026-05|DIRECT|C01997,2026-05,direct,DIRECT,C01997,419000,1,419000,0
2026-05|DIRECT|C02003,2026-05,direct,DIRECT,C02003,313000,1,313000,0
2026-05|DIRECT|C02019,2026-05,direct,DIRECT,C02019,258000,1,258000,0
2026-05|DIRECT|C02022,2026-05,direct,DIRECT,C02022,346800,1,346800,0
2026-05|DIRECT|C02051,2026-05,direct,DIRECT,C02051,497000,1,497000,0
2026-05|DIRECT|C02091,2026-05,direct,DIRECT,C02091,176000,2,176000,0
2026-05|DIRECT|C02141,2026-05,direct,DIRECT,C02141,135000,1,135000,0
2026-05|DIRECT|C02154,2026-05,direct,DIRECT,C02154,1220400,1,1220400,0
2026-05|DIRECT|C02160,2026-05,direct,DIRECT,C02160,212400,1,212400,0
2026-05|DIRECT|C02183,2026-05,direct,DIRECT,C02183,2364000,1,2364000,0
2026-05|DIRECT|C02184,2026-05,direct,DIRECT,C02184,62419,1,62419,0
2026-05|DIRECT|C02192,2026-05,direct,DIRECT,C02192,174000,1,174000,0
2026-05|DIRECT|C02210,2026-05,direct,DIRECT,C02210,168000,1,168000,0
2026-05|DIRECT|C02212,2026-05,direct,DIRECT,C02212,64000,1,64000,0
2026-05|DIRECT|C02222,2026-05,direct,DIRECT,C02222,186000,1,186000,0
2026-05|DIRECT|C02233,2026-05,direct,DIRECT,C02233,183000,1,183000,0
2026-05|DIRECT|C02260,2026-05,direct,DIRECT,C02260,262800,1,262800,0
2026-05|DIRECT|C02283,2026-05,direct,DIRECT,C02283,508200,2,508200,0
2026-05|DIRECT|C02285,2026-05,direct,DIRECT,C02285,203000,1,203000,0
2026-05|DIRECT|C02288,2026-05,direct,DIRECT,C02288,846000,1,846000,0
2026-05|DIRECT|C02341,2026-05,direct,DIRECT,C02341,47226,1,47226,0
2026-05|DIRECT|C02346,2026-05,direct,DIRECT,C02346,414806,2,414806,0
2026-05|DIRECT|C02348,2026-05,direct,DIRECT,C02348,174000,1,174000,0
2026-05|DIRECT|C02352,2026-05,direct,DIRECT,C02352,105910,1,105910,0
2026-05|DIRECT|C02391,2026-05,direct,DIRECT,C02391,49200,1,49200,0
2026-05|DIRECT|C02414,2026-05,direct,DIRECT,C02414,193000,1,193000,0
2026-05|DIRECT|C02429,2026-05,direct,DIRECT,C02429,133200,1,133200,0
2026-05|DIRECT|C02448,2026-05,direct,DIRECT,C02448,207000,1,207000,0
2026-05|DIRECT|C02492,2026-05,direct,DIRECT,C02492,290400,1,290400,0
2026-05|DIRECT|C02502,2026-05,direct,DIRECT,C02502,225000,1,225000,0
2026-05|DIRECT|C02506,2026-05,direct,DIRECT,C02506,304800,1,304800,0
2026-05|DIRECT|C02547,2026-05,direct,DIRECT,C02547,377200,2,377200,0
2026-05|DIRECT|C02555,2026-05,direct,DIRECT,C02555,63600,1,63600,0
2026-05|DIRECT|C02580,2026-05,direct,DIRECT,C02580,126000,1,126000,0
2026-05|DIRECT|C02585,2026-05,direct,DIRECT,C02585,411600,1,411600,0
2026-05|DIRECT|C02589,2026-05,direct,DIRECT,C02589,532800,1,532800,0
2026-05|DIRECT|C02592,2026-05,direct,DIRECT,C02592,206000,1,206000,0
2026-05|DIRECT|C02625,2026-05,direct,DIRECT,C02625,314613,1,314613,0
2026-05|DIRECT|C02647,2026-05,direct,DIRECT,C02647,131000,1,131000,0
2026-05|DIRECT|C02654,2026-05,direct,DIRECT,C02654,209000,1,209000,0
2026-05|DIRECT|C02658,2026-05,direct,DIRECT,C02658,318000,1,318000,0
2026-05|DIRECT|C02670,2026-05,direct,DIRECT,C02670,140000,1,140000,0
2026-05|DIRECT|C02671,2026-05,direct,DIRECT,C02671,171600,1,171600,0
2026-05|DIRECT|C02701,2026-05,direct,DIRECT,C02701,463935,1,463935,0
2026-05|DIRECT|C02746,2026-05,direct,DIRECT,C02746,76000,1,76000,0
2026-05|DIRECT|C02751,2026-05,direct,DIRECT,C02751,154800,1,154800,0
2026-05|DIRECT|C02783,2026-05,direct,DIRECT,C02783,479000,2,479000,0
2026-05|DIRECT|C02786,2026-05,direct,DIRECT,C02786,188903,1,188903,0
2026-05|DIRECT|C02798,2026-05,direct,DIRECT,C02798,119000,1,119000,0
2026-05|DIRECT|C02804,2026-05,direct,DIRECT,C02804,189000,1,189000,0
2026-05|DIRECT|C02837,2026-05,direct,DIRECT,C02837,505200,2,505200,0
2026-05|DIRECT|C02852,2026-05,direct,DIRECT,C02852,315600,1,315600,0
2026-05|DIRECT|C02861,2026-05,direct,DIRECT,C02861,542000,1,542000,0
2026-05|DIRECT|C02920,2026-05,direct,DIRECT,C02920,160800,1,160800,0
2026-05|DIRECT|C02937,2026-05,direct,DIRECT,C02937,219742,1,219742,0
2026-05|DIRECT|C02941,2026-05,direct,DIRECT,C02941,130800,1,130800,0
2026-05|DIRECT|C02957,2026-05,direct,DIRECT,C02957,510000,1,510000,0
2026-05|DIRECT|C02963,2026-05,direct,DIRECT,C02963,248400,1,248400,0
2026-05|DIRECT|C03007,2026-05,direct,DIRECT,C03007,115000,1,115000,0
2026-05|DIRECT|C03021,2026-05,direct,DIRECT,C03021,429600,1,429600,0
2026-05|DIRECT|C03024,2026-05,direct,DIRECT,C03024,744000,1,744000,0
2026-05|DIRECT|C03037,2026-05,direct,DIRECT,C03037,859200,1,859200,0
2026-05|DIRECT|C03065,2026-05,direct,DIRECT,C03065,387000,1,387000,0
2026-05|DIRECT|C03102,2026-05,direct,DIRECT,C03102,21194,1,21194,0
2026-05|DIRECT|C03136,2026-05,direct,DIRECT,C03136,260903,1,260903,0
2026-05|DIRECT|C03146,2026-05,direct,DIRECT,C03146,244097,1,244097,0
2026-05|DIRECT|C03155,2026-05,direct,DIRECT,C03155,177600,1,177600,0
2026-05|DIRECT|C03184,2026-05,direct,DIRECT,C03184,294000,1,294000,0
2026-05|DIRECT|C03189,2026-05,direct,DIRECT,C03189,735000,1,735000,0
2026-05|DIRECT|C03209,2026-05,direct,DIRECT,C03209,185000,1,185000,0
2026-05|DIRECT|C03223,2026-05,direct,DIRECT,C03223,299194,1,299194,0
2026-05|DIRECT|C03227,2026-05,direct,DIRECT,C03227,184800,1,184800,0
2026-05|DIRECT|C03228,2026-05,direct,DIRECT,C03228,244000,1,244000,0
2026-05|DIRECT|C03233,2026-05,direct,DIRECT,C03233,241200,1,241200,0
2026-05|DIRECT|C03242,2026-05,direct,DIRECT,C03242,257000,1,257000,0
2026-05|DIRECT|C03256,2026-05,direct,DIRECT,C03256,237600,1,237600,0
2026-05|DIRECT|C03260,2026-05,direct,DIRECT,C03260,107000,1,107000,0
2026-05|DIRECT|C03277,2026-05,direct,DIRECT,C03277,558000,1,558000,0
2026-05|DIRECT|C03294,2026-05,direct,DIRECT,C03294,242000,1,242000,0
2026-05|DIRECT|C03331,2026-05,direct,DIRECT,C03331,57000,1,57000,0
2026-05|DIRECT|C03342,2026-05,direct,DIRECT,C03342,231000,1,231000,0
2026-05|DIRECT|C03353,2026-05,direct,DIRECT,C03353,660000,1,660000,0
2026-05|DIRECT|C03358,2026-05,direct,DIRECT,C03358,211000,1,211000,0
2026-05|DIRECT|C03376,2026-05,direct,DIRECT,C03376,178000,1,178000,0
2026-05|DIRECT|C03401,2026-05,direct,DIRECT,C03401,120000,1,120000,0
2026-05|DIRECT|C03418,2026-05,direct,DIRECT,C03418,202000,1,202000,0
2026-05|DIRECT|C03423,2026-05,direct,DIRECT,C03423,308000,2,308000,0
2026-05|DIRECT|C03444,2026-05,direct,DIRECT,C03444,163000,1,163000,0
2026-05|DIRECT|C03471,2026-05,direct,DIRECT,C03471,212000,1,212000,0
2026-05|DIRECT|C03501,2026-05,direct,DIRECT,C03501,98000,1,98000,0
2026-05|DIRECT|C03562,2026-05,direct,DIRECT,C03562,82065,1,82065,0
2026-05|DIRECT|C03575,2026-05,direct,DIRECT,C03575,913000,1,913000,0
2026-05|DIRECT|C03622,2026-05,direct,DIRECT,C03622,392000,1,392000,0
2026-05|DIRECT|C03625,2026-05,direct,DIRECT,C03625,122000,1,122000,0
2026-05|DIRECT|C03684,2026-05,direct,DIRECT,C03684,378000,1,378000,0
2026-05|DIRECT|C03686,2026-05,direct,DIRECT,C03686,253200,1,253200,0
2026-05|DIRECT|C03693,2026-05,direct,DIRECT,C03693,341000,1,341000,0
2026-05|DIRECT|C03695,2026-05,direct,DIRECT,C03695,371800,2,371800,0
2026-05|DIRECT|C03696,2026-05,direct,DIRECT,C03696,312658,1,312658,0
2026-05|DIRECT|C03768,2026-05,direct,DIRECT,C03768,1094000,1,1094000,0
2026-05|DIRECT|C03803,2026-05,direct,DIRECT,C03803,442000,1,442000,0
2026-05|DIRECT|C03863,2026-05,direct,DIRECT,C03863,129000,1,129000,0
2026-05|DIRECT|C03949,2026-05,direct,DIRECT,C03949,112000,1,112000,0
2026-05|DIRECT|C03958,2026-05,direct,DIRECT,C03958,194000,1,194000,0
2026-05|DIRECT|C03970,2026-05,direct,DIRECT,C03970,125000,1,125000,0
2026-05|P1|,2026-05,partner,P1,,26397560,2051,26397560,0
2026-05|P2|,2026-05,partner,P2,,14192621,1102,14192621,0
2026-05|P3|,2026-05,partner,P3,,6954649,544,6954649,0
2026-06|DIRECT|C00010,2026-06,direct,DIRECT,C00010,168567,1,168567,0
2026-06|DIRECT|C00050,2026-06,direct,DIRECT,C00050,207000,1,207000,0
2026-06|DIRECT|C00060,2026-06,direct,DIRECT,C00060,469000,1,469000,0
2026-06|DIRECT|C00070,2026-06,direct,DIRECT,C00070,171000,1,171000,0
2026-06|DIRECT|C00129,2026-06,direct,DIRECT,C00129,157000,1,157000,0
2026-06|DIRECT|C00172,2026-06,direct,DIRECT,C00172,367000,1,367000,0
2026-06|DIRECT|C00191,2026-06,direct,DIRECT,C00191,383000,1,383000,0
2026-06|DIRECT|C00192,2026-06,direct,DIRECT,C00192,144000,1,144000,0
2026-06|DIRECT|C00209,2026-06,direct,DIRECT,C00209,132000,1,132000,0
2026-06|DIRECT|C00212,2026-06,direct,DIRECT,C00212,753600,1,753600,0
2026-06|DIRECT|C00222,2026-06,direct,DIRECT,C00222,249000,1,249000,0
2026-06|DIRECT|C00235,2026-06,direct,DIRECT,C00235,449000,2,449000,0
2026-06|DIRECT|C00241,2026-06,direct,DIRECT,C00241,173000,1,173000,0
2026-06|DIRECT|C00304,2026-06,direct,DIRECT,C00304,129000,1,129000,0
2026-06|DIRECT|C00306,2026-06,direct,DIRECT,C00306,335133,1,335133,0
2026-06|DIRECT|C00309,2026-06,direct,DIRECT,C00309,75000,1,75000,0
2026-06|DIRECT|C00315,2026-06,direct,DIRECT,C00315,256000,1,256000,0
2026-06|DIRECT|C00347,2026-06,direct,DIRECT,C00347,241000,1,241000,0
2026-06|DIRECT|C00360,2026-06,direct,DIRECT,C00360,240000,1,240000,0
2026-06|DIRECT|C00373,2026-06,direct,DIRECT,C00373,1034400,1,1034400,0
2026-06|DIRECT|C00423,2026-06,direct,DIRECT,C00423,498000,2,498000,0
2026-06|DIRECT|C00464,2026-06,direct,DIRECT,C00464,283800,1,283800,0
2026-06|DIRECT|C00467,2026-06,direct,DIRECT,C00467,350000,1,350000,0
2026-06|DIRECT|C00491,2026-06,direct,DIRECT,C00491,259800,1,259800,0
2026-06|DIRECT|C00494,2026-06,direct,DIRECT,C00494,195000,1,195000,0
2026-06|DIRECT|C00511,2026-06,direct,DIRECT,C00511,225867,1,225867,0
2026-06|DIRECT|C00545,2026-06,direct,DIRECT,C00545,444000,1,444000,0
2026-06|DIRECT|C00557,2026-06,direct,DIRECT,C00557,104000,1,104000,0
2026-06|DIRECT|C00562,2026-06,direct,DIRECT,C00562,261600,1,261600,0
2026-06|DIRECT|C00570,2026-06,direct,DIRECT,C00570,127200,1,127200,0
2026-06|DIRECT|C00593,2026-06,direct,DIRECT,C00593,286800,1,286800,0
2026-06|DIRECT|C00614,2026-06,direct,DIRECT,C00614,160067,1,160067,0
2026-06|DIRECT|C00642,2026-06,direct,DIRECT,C00642,222000,1,222000,0
2026-06|DIRECT|C00655,2026-06,direct,DIRECT,C00655,60900,1,60900,0
2026-06|DIRECT|C00696,2026-06,direct,DIRECT,C00696,192000,1,192000,0
2026-06|DIRECT|C00707,2026-06,direct,DIRECT,C00707,239000,1,239000,0
2026-06|DIRECT|C00733,2026-06,direct,DIRECT,C00733,99000,1,99000,0
2026-06|DIRECT|C00751,2026-06,direct,DIRECT,C00751,866400,1,866400,0
2026-06|DIRECT|C00788,2026-06,direct,DIRECT,C00788,112000,1,112000,0
2026-06|DIRECT|C00790,2026-06,direct,DIRECT,C00790,43000,1,43000,0
2026-06|DIRECT|C00791,2026-06,direct,DIRECT,C00791,549000,1,549000,0
2026-06|DIRECT|C00874,2026-06,direct,DIRECT,C00874,122000,1,122000,0
2026-06|DIRECT|C00891,2026-06,direct,DIRECT,C00891,312000,1,312000,0
2026-06|DIRECT|C00931,2026-06,direct,DIRECT,C00931,265000,1,265000,0
2026-06|DIRECT|C00979,2026-06,direct,DIRECT,C00979,385000,1,385000,0
2026-06|DIRECT|C00997,2026-06,direct,DIRECT,C00997,153000,1,153000,0
2026-06|DIRECT|C01027,2026-06,direct,DIRECT,C01027,127000,1,127000,0
2026-06|DIRECT|C01041,2026-06,direct,DIRECT,C01041,355200,1,355200,0
2026-06|DIRECT|C01054,2026-06,direct,DIRECT,C01054,638400,1,638400,0
2026-06|DIRECT|C01064,2026-06,direct,DIRECT,C01064,681000,1,681000,0
2026-06|DIRECT|C01074,2026-06,direct,DIRECT,C01074,588000,1,588000,0
2026-06|DIRECT|C01136,2026-06,direct,DIRECT,C01136,135000,1,135000,0
2026-06|DIRECT|C01137,2026-06,direct,DIRECT,C01137,110000,1,110000,0
2026-06|DIRECT|C01173,2026-06,direct,DIRECT,C01173,210000,1,210000,0
2026-06|DIRECT|C01204,2026-06,direct,DIRECT,C01204,167000,1,167000,0
2026-06|DIRECT|C01207,2026-06,direct,DIRECT,C01207,154000,1,154000,0
2026-06|DIRECT|C01264,2026-06,direct,DIRECT,C01264,82800,1,82800,0
2026-06|DIRECT|C01302,2026-06,direct,DIRECT,C01302,14833,1,14833,0
2026-06|DIRECT|C01332,2026-06,direct,DIRECT,C01332,106800,1,106800,0
2026-06|DIRECT|C01349,2026-06,direct,DIRECT,C01349,94000,1,94000,0
2026-06|DIRECT|C01429,2026-06,direct,DIRECT,C01429,82000,1,82000,0
2026-06|DIRECT|C01452,2026-06,direct,DIRECT,C01452,87000,1,87000,0
2026-06|DIRECT|C01505,2026-06,direct,DIRECT,C01505,592240,1,592240,0
2026-06|DIRECT|C01516,2026-06,direct,DIRECT,C01516,588960,1,588960,0
2026-06|DIRECT|C01517,2026-06,direct,DIRECT,C01517,131000,1,131000,0
2026-06|DIRECT|C01521,2026-06,direct,DIRECT,C01521,25560,1,25560,0
2026-06|DIRECT|C01548,2026-06,direct,DIRECT,C01548,178800,1,178800,0
2026-06|DIRECT|C01568,2026-06,direct,DIRECT,C01568,3267,1,3267,0
2026-06|DIRECT|C01582,2026-06,direct,DIRECT,C01582,206000,1,206000,0
2026-06|DIRECT|C01613,2026-06,direct,DIRECT,C01613,279600,1,279600,0
2026-06|DIRECT|C01675,2026-06,direct,DIRECT,C01675,403000,1,403000,0
2026-06|DIRECT|C01697,2026-06,direct,DIRECT,C01697,235000,1,235000,0
2026-06|DIRECT|C01702,2026-06,direct,DIRECT,C01702,192000,1,192000,0
2026-06|DIRECT|C01786,2026-06,direct,DIRECT,C01786,132000,1,132000,0
2026-06|DIRECT|C01791,2026-06,direct,DIRECT,C01791,318000,1,318000,0
